#,nodes,n_gw,cost,algo,cost_customer,5ymontlycostcustomer,type_cost,area,ratio,cluster_size,time,seed
1451,228,1,21167.576,dijkstra,74.0125034965035,1.2335417249417249,fiber_cost,semproniano,50,200,17128352785,75
1452,225,1,25000.0,dijkstra,109.17030567685589,1.819505094614265,router_cost,semproniano,50,200,17128352494,75
1453,225,1,90200.0,dijkstra,393.88646288209605,6.5647743813682675,deploy,semproniano,50,200,17128352494,75
1454,225,1,88385.0,dijkstra,385.96069868995636,6.432678311499273,radio_cost,semproniano,50,200,17128352494,75
1455,225,1,28988.202,dijkstra,126.58603493449782,2.109767248908297,fiber_cost,semproniano,50,200,17128352494,75
1456,221,1,25500.0,dijkstra,103.23886639676114,1.7206477732793524,router_cost,semproniano,50,200,17128352361,75
1457,221,1,94200.0,dijkstra,381.37651821862346,6.3562753036437245,deploy,semproniano,50,200,17128352361,75
1458,221,1,91685.0,dijkstra,371.1943319838057,6.186572199730095,radio_cost,semproniano,50,200,17128352361,75
1459,221,1,20840.362000000005,dijkstra,84.37393522267209,1.4062322537112015,fiber_cost,semproniano,50,200,17128352361,75
1460,228,1,32500.0,dijkstra,114.03508771929825,1.9005847953216375,router_cost,semproniano,50,200,17128352412,75
1461,228,1,114200.0,dijkstra,400.70175438596493,6.678362573099416,deploy,semproniano,50,200,17128352412,75
1462,228,1,120325.0,dijkstra,422.1929824561403,7.036549707602339,radio_cost,semproniano,50,200,17128352412,75
1463,228,1,40193.506,dijkstra,141.02984561403508,2.3504974269005845,fiber_cost,semproniano,50,200,17128352412,75
1464,228,1,37500.0,dijkstra,122.54901960784314,2.042483660130719,router_cost,semproniano,50,200,17128352673,75
1465,228,1,126000.0,dijkstra,411.7647058823529,6.862745098039215,deploy,semproniano,50,200,17128352673,75
1466,228,1,133423.0,dijkstra,436.02287581699346,7.267047930283224,radio_cost,semproniano,50,200,17128352673,75
1467,228,1,23265.832,dijkstra,76.03213071895425,1.2672021786492376,fiber_cost,semproniano,50,200,17128352673,75
1468,228,1,22500.0,dijkstra,93.75,1.5625,router_cost,semproniano,50,200,17128352259,75
1469,228,1,88800.0,dijkstra,370.0,6.166666666666667,deploy,semproniano,50,200,17128352259,75
1470,228,1,82648.0,dijkstra,344.3666666666667,5.739444444444445,radio_cost,semproniano,50,200,17128352259,75
1471,228,1,20689.448,dijkstra,86.20603333333334,1.4367672222222223,fiber_cost,semproniano,50,200,17128352259,75
1472,218,1,26000.0,dijkstra,111.11111111111111,1.8518518518518519,router_cost,semproniano,50,200,17128352444,75
1473,218,1,91300.0,dijkstra,390.1709401709402,6.502849002849003,deploy,semproniano,50,200,17128352444,75
1474,218,1,89929.0,dijkstra,384.3119658119658,6.40519943019943,radio_cost,semproniano,50,200,17128352444,75
1475,218,1,20832.884000000002,dijkstra,89.0294188034188,1.483823646723647,fiber_cost,semproniano,50,200,17128352444,75
1476,237,1,26000.0,dijkstra,119.81566820276498,1.9969278033794164,router_cost,semproniano,50,200,17128352158,75
1477,237,1,93400.0,dijkstra,430.4147465437788,7.17357910906298,deploy,semproniano,50,200,17128352158,75
1478,237,1,88802.0,dijkstra,409.2258064516129,6.820430107526882,radio_cost,semproniano,50,200,17128352158,75
1479,237,1,23436.111999999997,dijkstra,108.00051612903225,1.8000086021505375,fiber_cost,semproniano,50,200,17128352158,75
1480,222,1,27000.0,dijkstra,125.5813953488372,2.093023255813953,router_cost,semproniano,50,200,17128352292,75
1481,222,1,93900.0,dijkstra,436.74418604651163,7.279069767441861,deploy,semproniano,50,200,17128352292,75
1482,222,1,90668.0,dijkstra,421.71162790697673,7.028527131782945,radio_cost,semproniano,50,200,17128352292,75
1483,222,1,23191.808,dijkstra,107.86887441860466,1.797814573643411,fiber_cost,semproniano,50,200,17128352292,75
1484,216,1,26000.0,dijkstra,118.72146118721462,1.9786910197869103,router_cost,semproniano,50,200,17128352095,75
1485,216,1,89800.0,dijkstra,410.04566210045664,6.834094368340945,deploy,semproniano,50,200,17128352095,75
1486,216,1,86585.0,dijkstra,395.365296803653,6.589421613394216,radio_cost,semproniano,50,200,17128352095,75
1487,216,1,23530.043999999998,dijkstra,107.44312328767123,1.790718721461187,fiber_cost,semproniano,50,200,17128352095,75
1488,227,1,30500.0,dijkstra,111.31386861313868,1.8552311435523112,router_cost,semproniano,50,200,17128352429,75
1489,227,1,109000.0,dijkstra,397.81021897810217,6.630170316301704,deploy,semproniano,50,200,17128352429,75
1490,227,1,111932.0,dijkstra,408.5109489051095,6.808515815085158,radio_cost,semproniano,50,200,17128352429,75
1491,227,1,20768.57,dijkstra,75.797700729927,1.26329501216545,fiber_cost,semproniano,50,200,17128352429,75
1492,228,1,32000.0,dijkstra,148.8372093023256,2.48062015503876,router_cost,semproniano,50,200,17128352852,75
1493,228,1,100000.0,dijkstra,465.1162790697674,7.751937984496124,deploy,semproniano,50,200,17128352852,75
1494,228,1,100371.0,dijkstra,466.84186046511627,7.7806976744186045,radio_cost,semproniano,50,200,17128352852,75
1495,228,1,23767.048,dijkstra,110.54440930232558,1.8424068217054261,fiber_cost,semproniano,50,200,17128352852,75
1496,216,1,31000.0,dijkstra,109.54063604240282,1.8256772673733803,router_cost,semproniano,50,200,17128352705,75
1497,216,1,108200.0,dijkstra,382.3321554770318,6.372202591283863,deploy,semproniano,50,200,17128352705,75
1498,216,1,110893.0,dijkstra,391.8480565371025,6.530800942285041,radio_cost,semproniano,50,200,17128352705,75
1499,216,1,20634.06,dijkstra,72.91187279151944,1.2151978798586573,fiber_cost,semproniano,50,200,17128352705,75
1500,225,1,30500.0,dijkstra,105.90277777777777,1.765046296296296,router_cost,semproniano,50,200,17128352128,75
1501,225,1,110800.0,dijkstra,384.72222222222223,6.412037037037037,deploy,semproniano,50,200,17128352128,75
1502,225,1,115576.0,dijkstra,401.30555555555554,6.688425925925926,radio_cost,semproniano,50,200,17128352128,75
1503,225,1,20593.132,dijkstra,71.50393055555556,1.191732175925926,fiber_cost,semproniano,50,200,17128352128,75
1504,224,1,32500.0,dijkstra,119.48529411764706,1.991421568627451,router_cost,semproniano,50,200,17128352394,75
1505,224,1,110600.0,dijkstra,406.61764705882354,6.776960784313726,deploy,semproniano,50,200,17128352394,75
1506,224,1,114420.0,dijkstra,420.6617647058824,7.0110294117647065,radio_cost,semproniano,50,200,17128352394,75
1507,224,1,20780.192000000003,dijkstra,76.39776470588237,1.2732960784313727,fiber_cost,semproniano,50,200,17128352394,75
1508,228,1,31500.0,dijkstra,140.0,2.3333333333333335,router_cost,semproniano,50,200,17128352276,75
1509,228,1,103200.0,dijkstra,458.6666666666667,7.644444444444445,deploy,semproniano,50,200,17128352276,75
1510,228,1,104271.0,dijkstra,463.4266666666667,7.723777777777777,radio_cost,semproniano,50,200,17128352276,75
1511,228,1,23436.111999999997,dijkstra,104.16049777777776,1.736008296296296,fiber_cost,semproniano,50,200,17128352276,75
1512,228,1,33500.0,dijkstra,115.91695501730104,1.9319492502883506,router_cost,semproniano,50,200,17128352064,75
1513,228,1,115900.0,dijkstra,401.038062283737,6.68396770472895,deploy,semproniano,50,200,17128352064,75
1514,228,1,120625.0,dijkstra,417.38754325259515,6.956459054209919,radio_cost,semproniano,50,200,17128352064,75
1515,228,1,35843.37600000001,dijkstra,124.02552249134952,2.0670920415224923,fiber_cost,semproniano,50,200,17128352064,75
1516,223,1,27000.0,dijkstra,125.5813953488372,2.093023255813953,router_cost,semproniano,50,200,17128352588,75
1517,223,1,91200.0,dijkstra,424.1860465116279,7.069767441860466,deploy,semproniano,50,200,17128352588,75
1518,223,1,87046.0,dijkstra,404.86511627906975,6.747751937984496,radio_cost,semproniano,50,200,17128352588,75
1519,223,1,23436.111999999997,dijkstra,109.00517209302325,1.8167528682170542,fiber_cost,semproniano,50,200,17128352588,75
1520,230,1,36500.0,dijkstra,125.4295532646048,2.0904925544100803,router_cost,semproniano,50,200,17128352310,75
1521,230,1,121300.0,dijkstra,416.8384879725086,6.947308132875143,deploy,semproniano,50,200,17128352310,75
1522,230,1,129662.0,dijkstra,445.573883161512,7.426231386025201,radio_cost,semproniano,50,200,17128352310,75
1523,230,1,40912.210000000014,dijkstra,140.5917869415808,2.343196449026347,fiber_cost,semproniano,50,200,17128352310,75
1524,221,1,28000.0,dijkstra,119.65811965811966,1.9943019943019944,router_cost,semproniano,50,200,17128352478,75
1525,221,1,98000.0,dijkstra,418.8034188034188,6.98005698005698,deploy,semproniano,50,200,17128352478,75
1526,221,1,97056.0,dijkstra,414.7692307692308,6.912820512820513,radio_cost,semproniano,50,200,17128352478,75
1527,221,1,23265.832,dijkstra,99.42663247863247,1.6571105413105414,fiber_cost,semproniano,50,200,17128352478,75
1528,213,1,29500.0,dijkstra,106.11510791366906,1.7685851318944845,router_cost,semproniano,50,200,17128352175,75
1529,213,1,104900.0,dijkstra,377.33812949640287,6.288968824940048,deploy,semproniano,50,200,17128352175,75
1530,213,1,107388.0,dijkstra,386.28776978417267,6.438129496402877,radio_cost,semproniano,50,200,17128352175,75
1531,213,1,29617.974000000002,dijkstra,106.5394748201439,1.775657913669065,fiber_cost,semproniano,50,200,17128352175,75
1532,226,1,35000.0,dijkstra,119.04761904761905,1.9841269841269842,router_cost,semproniano,50,200,17128352345,75
1533,226,1,118900.0,dijkstra,404.421768707483,6.740362811791383,deploy,semproniano,50,200,17128352345,75
1534,226,1,123369.0,dijkstra,419.6224489795918,6.993707482993197,radio_cost,semproniano,50,200,17128352345,75
1535,226,1,30221.702,dijkstra,102.79490476190476,1.7132484126984127,fiber_cost,semproniano,50,200,17128352345,75
1536,227,1,24000.0,dijkstra,105.26315789473684,1.7543859649122806,router_cost,semproniano,50,200,17128352111,75
1537,227,1,89100.0,dijkstra,390.7894736842105,6.5131578947368425,deploy,semproniano,50,200,17128352111,75
1538,227,1,83153.0,dijkstra,364.7061403508772,6.07843567251462,radio_cost,semproniano,50,200,17128352111,75
1539,227,1,26221.562,dijkstra,115.00685087719299,1.9167808479532165,fiber_cost,semproniano,50,200,17128352111,75
1540,227,1,29000.0,dijkstra,123.40425531914893,2.056737588652482,router_cost,semproniano,50,200,17128352768,75
1541,227,1,98200.0,dijkstra,417.8723404255319,6.964539007092198,deploy,semproniano,50,200,17128352768,75
1542,227,1,95856.0,dijkstra,407.8978723404255,6.798297872340425,radio_cost,semproniano,50,200,17128352768,75
1543,227,1,23436.111999999997,dijkstra,99.72813617021275,1.6621356028368792,fiber_cost,semproniano,50,200,17128352768,75
1544,222,1,29000.0,dijkstra,133.64055299539172,2.227342549923195,router_cost,semproniano,50,200,17128352688,75
1545,222,1,94600.0,dijkstra,435.9447004608295,7.265745007680491,deploy,semproniano,50,200,17128352688,75
1546,222,1,93178.0,dijkstra,429.39170506912444,7.156528417818741,radio_cost,semproniano,50,200,17128352688,75
1547,222,1,23436.111999999997,dijkstra,108.00051612903225,1.8000086021505375,fiber_cost,semproniano,50,200,17128352688,75
1548,239,1,23000.0,dijkstra,100.0,1.6666666666666667,router_cost,semproniano,50,200,17128352378,75
1549,239,1,91300.0,dijkstra,396.95652173913044,6.615942028985508,deploy,semproniano,50,200,17128352378,75
1550,239,1,86753.0,dijkstra,377.18695652173915,6.286449275362319,radio_cost,semproniano,50,200,17128352378,75
1551,239,1,20783.38,dijkstra,90.36252173913044,1.5060420289855074,fiber_cost,semproniano,50,200,17128352378,75
1552,225,1,27000.0,dijkstra,120.0,2.0,router_cost,semproniano,50,200,17128352752,75
1553,225,1,96600.0,dijkstra,429.3333333333333,7.155555555555555,deploy,semproniano,50,200,17128352752,75
1554,225,1,89680.0,dijkstra,398.5777777777778,6.6429629629629625,radio_cost,semproniano,50,200,17128352752,75
1555,225,1,26048.726,dijkstra,115.77211555555554,1.929535259259259,fiber_cost,semproniano,50,200,17128352752,75
1556,223,1,29000.0,dijkstra,102.11267605633803,1.7018779342723007,router_cost,semproniano,50,200,17128352639,75
1557,223,1,107500.0,dijkstra,378.5211267605634,6.308685446009389,deploy,semproniano,50,200,17128352639,75
1558,223,1,110227.0,dijkstra,388.1232394366197,6.468720657276996,radio_cost,semproniano,50,200,17128352639,75
1559,223,1,30877.714000000004,dijkstra,108.72434507042254,1.8120724178403755,fiber_cost,semproniano,50,200,17128352639,75
1560,232,1,33500.0,dijkstra,117.54385964912281,1.95906432748538,router_cost,semproniano,50,200,17128352836,75
1561,232,1,116200.0,dijkstra,407.719298245614,6.795321637426901,deploy,semproniano,50,200,17128352836,75
1562,232,1,126457.0,dijkstra,443.70877192982454,7.3951461988304095,radio_cost,semproniano,50,200,17128352836,75
1563,232,1,21404.58,dijkstra,75.10378947368422,1.2517298245614035,fiber_cost,semproniano,50,200,17128352836,75
1564,832,1,136000.0,dijkstra,89.65062623599209,1.4941771039332015,router_cost,magliano in toscana,100,200,17128189143,2
1565,832,1,459500.0,dijkstra,302.90046143704683,5.048341023950781,deploy,magliano in toscana,100,200,17128189143,2
1566,832,1,485281.0,dijkstra,319.8951878707976,5.331586464513293,radio_cost,magliano in toscana,100,200,17128189143,2
1567,832,1,75876.166,dijkstra,50.01724851680949,0.8336208086134915,fiber_cost,magliano in toscana,100,200,17128189143,2
1568,807,1,136500.0,dijkstra,89.44954128440367,1.4908256880733946,router_cost,magliano in toscana,100,200,17128187267,2
1569,807,1,453900.0,dijkstra,297.4442988204456,4.957404980340761,deploy,magliano in toscana,100,200,17128187267,2
1570,807,1,479442.0,dijkstra,314.1821756225426,5.2363695937090435,radio_cost,magliano in toscana,100,200,17128187267,2
1571,807,1,65494.93600000001,dijkstra,42.919355176933166,0.7153225862822193,fiber_cost,magliano in toscana,100,200,17128187267,2
1572,809,1,148500.0,dijkstra,97.82608695652173,1.6304347826086956,router_cost,magliano in toscana,100,200,17128189693,2
1573,809,1,470700.0,dijkstra,310.0790513833992,5.167984189723319,deploy,magliano in toscana,100,200,17128189693,2
1574,809,1,513095.0,dijkstra,338.0072463768116,5.633454106280194,radio_cost,magliano in toscana,100,200,17128189693,2
1575,809,1,78470.72,dijkstra,51.69349143610013,0.8615581906016688,fiber_cost,magliano in toscana,100,200,17128189693,2
1576,809,1,133000.0,dijkstra,91.53475567790778,1.525579261298463,router_cost,magliano in toscana,100,200,17128186995,2
1577,809,1,448100.0,dijkstra,308.3964211975224,5.139940353292039,deploy,magliano in toscana,100,200,17128186995,2
1578,809,1,464251.0,dijkstra,319.5120440467997,5.325200734113328,radio_cost,magliano in toscana,100,200,17128186995,2
1579,809,1,78217.326,dijkstra,53.83160770818995,0.8971934618031657,fiber_cost,magliano in toscana,100,200,17128186995,2
1580,800,1,129000.0,dijkstra,85.94270486342438,1.4323784143904064,router_cost,magliano in toscana,100,200,17128187652,2
1581,800,1,438600.0,dijkstra,292.2051965356429,4.870086608927382,deploy,magliano in toscana,100,200,17128187652,2
1582,800,1,466344.0,dijkstra,310.68887408394403,5.178147901399067,radio_cost,magliano in toscana,100,200,17128187652,2
1583,800,1,74280.45,dijkstra,49.48730846102598,0.824788474350433,fiber_cost,magliano in toscana,100,200,17128187652,2
1584,819,1,131500.0,dijkstra,90.31593406593407,1.5052655677655677,router_cost,magliano in toscana,100,200,17128186428,2
1585,819,1,446900.0,dijkstra,306.9368131868132,5.115613553113554,deploy,magliano in toscana,100,200,17128186428,2
1586,819,1,471605.0,dijkstra,323.904532967033,5.398408882783883,radio_cost,magliano in toscana,100,200,17128186428,2
1587,819,1,71650.54400000001,dijkstra,49.21053846153847,0.8201756410256412,fiber_cost,magliano in toscana,100,200,17128186428,2
1588,808,1,133500.0,dijkstra,96.94989106753813,1.6158315177923022,router_cost,magliano in toscana,100,200,17128186738,2
1589,808,1,441300.0,dijkstra,320.479302832244,5.341321713870734,deploy,magliano in toscana,100,200,17128186738,2
1590,808,1,462283.0,dijkstra,335.717501815541,5.595291696925684,radio_cost,magliano in toscana,100,200,17128186738,2
1591,808,1,74511.012,dijkstra,54.111119825708066,0.9018519970951345,fiber_cost,magliano in toscana,100,200,17128186738,2
1592,839,1,140500.0,dijkstra,98.0460572226099,1.6341009537101652,router_cost,magliano in toscana,100,200,17128189399,2
1593,839,1,465200.0,dijkstra,324.63363572923936,5.410560595487323,deploy,magliano in toscana,100,200,17128189399,2
1594,839,1,497589.0,dijkstra,347.2358688066992,5.787264480111653,radio_cost,magliano in toscana,100,200,17128189399,2
1595,839,1,85011.49200000001,dijkstra,59.32413956734125,0.9887356594556875,fiber_cost,magliano in toscana,100,200,17128189399,2
1596,841,1,148500.0,dijkstra,99.39759036144578,1.6566265060240963,router_cost,magliano in toscana,100,200,17128187135,2
1597,841,1,479100.0,dijkstra,320.6827309236948,5.34471218206158,deploy,magliano in toscana,100,200,17128187135,2
1598,841,1,516424.0,dijkstra,345.665327978581,5.761088799643017,radio_cost,magliano in toscana,100,200,17128187135,2
1599,841,1,73190.93800000001,dijkstra,48.98991834002678,0.8164986390004464,fiber_cost,magliano in toscana,100,200,17128187135,2
1600,821,1,133000.0,dijkstra,90.41468388851122,1.5069113981418536,router_cost,magliano in toscana,100,200,17128186298,2
1601,821,1,450200.0,dijkstra,306.050305914344,5.100838431905733,deploy,magliano in toscana,100,200,17128186298,2
1602,821,1,463585.0,dijkstra,315.14955812372534,5.252492635395423,radio_cost,magliano in toscana,100,200,17128186298,2
1603,821,1,74220.582,dijkstra,50.455868116927256,0.8409311352821209,fiber_cost,magliano in toscana,100,200,17128186298,2
1604,820,1,133500.0,dijkstra,87.31196860693264,1.4551994767822105,router_cost,magliano in toscana,100,200,17128185660,2
1605,820,1,453900.0,dijkstra,296.86069326357097,4.947678221059516,deploy,magliano in toscana,100,200,17128185660,2
1606,820,1,473961.0,dijkstra,309.98103335513406,5.166350555918901,radio_cost,magliano in toscana,100,200,17128185660,2
1607,820,1,77565.034,dijkstra,50.72925703073904,0.8454876171789841,fiber_cost,magliano in toscana,100,200,17128185660,2
1608,817,1,144000.0,dijkstra,94.48818897637796,1.5748031496062993,router_cost,magliano in toscana,100,200,17128187913,2
1609,817,1,467100.0,dijkstra,306.496062992126,5.108267716535433,deploy,magliano in toscana,100,200,17128187913,2
1610,817,1,505653.0,dijkstra,331.79330708661416,5.529888451443569,radio_cost,magliano in toscana,100,200,17128187913,2
1611,817,1,69959.556,dijkstra,45.905220472440945,0.7650870078740158,fiber_cost,magliano in toscana,100,200,17128187913,2
1612,808,1,127500.0,dijkstra,83.66141732283465,1.3943569553805775,router_cost,magliano in toscana,100,200,17128186870,2
1613,808,1,440700.0,dijkstra,289.1732283464567,4.819553805774278,deploy,magliano in toscana,100,200,17128186870,2
1614,808,1,463168.0,dijkstra,303.9160104986877,5.065266841644795,radio_cost,magliano in toscana,100,200,17128186870,2
1615,808,1,74654.202,dijkstra,48.9856968503937,0.816428280839895,fiber_cost,magliano in toscana,100,200,17128186870,2
1616,826,1,139500.0,dijkstra,92.2009253139458,1.5366820885657635,router_cost,magliano in toscana,100,200,17128188301,2
1617,826,1,461100.0,dijkstra,304.7587574355585,5.079312623925975,deploy,magliano in toscana,100,200,17128188301,2
1618,826,1,488435.0,dijkstra,322.8255122273629,5.380425203789382,radio_cost,magliano in toscana,100,200,17128188301,2
1619,826,1,83528.43000000001,dijkstra,55.207157964309324,0.9201192994051555,fiber_cost,magliano in toscana,100,200,17128188301,2
1620,823,1,141000.0,dijkstra,92.33791748526522,1.5389652914210872,router_cost,magliano in toscana,100,200,17128184713,2
1621,823,1,464700.0,dijkstra,304.3222003929273,5.072036673215455,deploy,magliano in toscana,100,200,17128184713,2
1622,823,1,496850.0,dijkstra,325.37655533726263,5.422942588954378,radio_cost,magliano in toscana,100,200,17128184713,2
1623,823,1,80326.81999999999,dijkstra,52.60433529796987,0.8767389216328311,fiber_cost,magliano in toscana,100,200,17128184713,2
1624,823,1,138500.0,dijkstra,92.14903526280771,1.5358172543801285,router_cost,magliano in toscana,100,200,17128188563,2
1625,823,1,460900.0,dijkstra,306.6533599467731,5.110889332446218,deploy,magliano in toscana,100,200,17128188563,2
1626,823,1,483181.0,dijkstra,321.4777112441783,5.3579618540696385,radio_cost,magliano in toscana,100,200,17128188563,2
1627,823,1,84568.772,dijkstra,56.26664803725881,0.9377774672876469,fiber_cost,magliano in toscana,100,200,17128188563,2
1628,783,1,138500.0,dijkstra,92.0877659574468,1.53479609929078,router_cost,magliano in toscana,100,200,17128187784,2
1629,783,1,448900.0,dijkstra,298.47074468085106,4.974512411347518,deploy,magliano in toscana,100,200,17128187784,2
1630,783,1,474408.0,dijkstra,315.4308510638298,5.25718085106383,radio_cost,magliano in toscana,100,200,17128187784,2
1631,783,1,71902.706,dijkstra,47.80765026595745,0.7967941710992908,fiber_cost,magliano in toscana,100,200,17128187784,2
1632,820,1,140000.0,dijkstra,91.44350097975179,1.52405834966253,router_cost,magliano in toscana,100,200,17128188715,2
1633,820,1,463600.0,dijkstra,302.80862181580665,5.046810363596777,deploy,magliano in toscana,100,200,17128188715,2
1634,820,1,491157.0,dijkstra,320.8079686479425,5.346799477465709,radio_cost,magliano in toscana,100,200,17128188715,2
1635,820,1,85107.124,dijkstra,55.58923840627041,0.9264873067711735,fiber_cost,magliano in toscana,100,200,17128188715,2
1636,831,1,136000.0,dijkstra,89.65062623599209,1.4941771039332015,router_cost,magliano in toscana,100,200,17128187526,2
1637,831,1,458000.0,dijkstra,301.9116677653263,5.031861129422105,deploy,magliano in toscana,100,200,17128187526,2
1638,831,1,476866.0,dijkstra,314.34805537244563,5.239134256207428,radio_cost,magliano in toscana,100,200,17128187526,2
1639,831,1,76233.63600000001,dijkstra,50.25289123269612,0.8375481872116021,fiber_cost,magliano in toscana,100,200,17128187526,2
1640,839,1,137000.0,dijkstra,93.3242506811989,1.5554041780199819,router_cost,magliano in toscana,100,200,17128184842,2
1641,839,1,462100.0,dijkstra,314.7820163487738,5.24636693914623,deploy,magliano in toscana,100,200,17128184842,2
1642,839,1,480027.0,dijkstra,326.99386920980925,5.449897820163488,radio_cost,magliano in toscana,100,200,17128184842,2
1643,839,1,81440.8,dijkstra,55.47738419618529,0.9246230699364215,fiber_cost,magliano in toscana,100,200,17128184842,2
1644,822,1,131000.0,dijkstra,93.3048433048433,1.5550807217473883,router_cost,magliano in toscana,100,200,17128185376,2
1645,822,1,433000.0,dijkstra,308.40455840455843,5.140075973409307,deploy,magliano in toscana,100,200,17128185376,2
1646,822,1,449185.0,dijkstra,319.9323361823362,5.332205603038937,radio_cost,magliano in toscana,100,200,17128185376,2
1647,822,1,78799.028,dijkstra,56.12466381766382,0.9354110636277304,fiber_cost,magliano in toscana,100,200,17128185376,2
1648,823,1,135500.0,dijkstra,96.5099715099715,1.6084995251661918,router_cost,magliano in toscana,100,200,17128188844,2
1649,823,1,451000.0,dijkstra,321.22507122507125,5.35375118708452,deploy,magliano in toscana,100,200,17128188844,2
1650,823,1,476098.0,dijkstra,339.1011396011396,5.651685660018994,radio_cost,magliano in toscana,100,200,17128188844,2
1651,823,1,83440.466,dijkstra,59.43053133903134,0.9905088556505223,fiber_cost,magliano in toscana,100,200,17128188844,2
1652,823,1,135500.0,dijkstra,93.19119669876204,1.5531866116460342,router_cost,magliano in toscana,100,200,17128185509,2
1653,823,1,448000.0,dijkstra,308.1155433287483,5.135259055479138,deploy,magliano in toscana,100,200,17128185509,2
1654,823,1,469871.0,dijkstra,323.15749656121045,5.385958276020173,radio_cost,magliano in toscana,100,200,17128185509,2
1655,823,1,71050.38800000002,dijkstra,48.86546629986246,0.8144244383310411,fiber_cost,magliano in toscana,100,200,17128185509,2
1656,822,1,135500.0,dijkstra,94.2936673625609,1.5715611227093482,router_cost,magliano in toscana,100,200,17128185227,2
1657,822,1,438700.0,dijkstra,305.28879610299236,5.088146601716539,deploy,magliano in toscana,100,200,17128185227,2
1658,822,1,459188.0,dijkstra,319.5462769659012,5.32577128276502,radio_cost,magliano in toscana,100,200,17128185227,2
1659,822,1,58689.041999999994,dijkstra,40.84136534446764,0.6806894224077941,fiber_cost,magliano in toscana,100,200,17128185227,2
1660,826,1,152000.0,dijkstra,99.54158480681075,1.6590264134468458,router_cost,magliano in toscana,100,200,17128184550,2
1661,826,1,481000.0,dijkstra,314.99672560576295,5.249945426762715,deploy,magliano in toscana,100,200,17128184550,2
1662,826,1,519878.0,dijkstra,340.45710543549444,5.6742850905915745,radio_cost,magliano in toscana,100,200,17128184550,2
1663,826,1,80558.424,dijkstra,52.75600785854617,0.8792667976424361,fiber_cost,magliano in toscana,100,200,17128184550,2
1664,822,1,138000.0,dijkstra,95.30386740331491,1.5883977900552484,router_cost,magliano in toscana,100,200,17128188166,2
1665,822,1,450600.0,dijkstra,311.1878453038674,5.18646408839779,deploy,magliano in toscana,100,200,17128188166,2
1666,822,1,471276.0,dijkstra,325.46685082872926,5.424447513812154,radio_cost,magliano in toscana,100,200,17128188166,2
1667,822,1,73100.334,dijkstra,50.483656077348066,0.8413942679558012,fiber_cost,magliano in toscana,100,200,17128188166,2
1668,839,1,141500.0,dijkstra,93.70860927152317,1.5618101545253864,router_cost,magliano in toscana,100,200,17128185784,2
1669,839,1,470500.0,dijkstra,311.58940397350995,5.193156732891833,deploy,magliano in toscana,100,200,17128185784,2
1670,839,1,499645.0,dijkstra,330.8907284768212,5.514845474613686,radio_cost,magliano in toscana,100,200,17128185784,2
1671,839,1,82871.78199999999,dijkstra,54.88197483443708,0.9146995805739513,fiber_cost,magliano in toscana,100,200,17128185784,2
1672,845,1,132500.0,dijkstra,91.1906400550585,1.5198440009176417,router_cost,magliano in toscana,100,200,17128188432,2
1673,845,1,449200.0,dijkstra,309.1534755677908,5.152557926129846,deploy,magliano in toscana,100,200,17128188432,2
1674,845,1,474810.0,dijkstra,326.77907777013075,5.446317962835512,radio_cost,magliano in toscana,100,200,17128188432,2
1675,845,1,72976.36600000001,dijkstra,50.22461527873366,0.8370769213122277,fiber_cost,magliano in toscana,100,200,17128188432,2
1676,824,1,135000.0,dijkstra,92.08731241473397,1.5347885402455663,router_cost,magliano in toscana,100,200,17128189271,2
1677,824,1,451800.0,dijkstra,308.1855388813097,5.136425648021828,deploy,magliano in toscana,100,200,17128189271,2
1678,824,1,475754.0,dijkstra,324.52523874488406,5.408753979081401,radio_cost,magliano in toscana,100,200,17128189271,2
1679,824,1,77790.648,dijkstra,53.06319781718963,0.8843866302864939,fiber_cost,magliano in toscana,100,200,17128189271,2
1680,813,1,129000.0,dijkstra,88.35616438356165,1.4726027397260275,router_cost,magliano in toscana,100,200,17128186038,2
1681,813,1,440100.0,dijkstra,301.43835616438355,5.023972602739726,deploy,magliano in toscana,100,200,17128186038,2
1682,813,1,458163.0,dijkstra,313.8102739726027,5.230171232876712,radio_cost,magliano in toscana,100,200,17128186038,2
1683,813,1,72877.714,dijkstra,49.91624246575343,0.8319373744292239,fiber_cost,magliano in toscana,100,200,17128186038,2
1684,793,1,144000.0,dijkstra,94.30255402750491,1.5717092337917486,router_cost,magliano in toscana,100,200,17128186164,2
1685,793,1,460500.0,dijkstra,301.57170923379175,5.02619515389653,deploy,magliano in toscana,100,200,17128186164,2
1686,793,1,487067.0,dijkstra,318.969875573019,5.31616459288365,radio_cost,magliano in toscana,100,200,17128186164,2
1687,793,1,77925.092,dijkstra,51.0314944335298,0.8505249072254967,fiber_cost,magliano in toscana,100,200,17128186164,2
1688,785,1,117500.0,dijkstra,79.60704607046071,1.326784101174345,router_cost,magliano in toscana,100,200,17128185912,2
1689,785,1,412300.0,dijkstra,279.3360433604336,4.655600722673894,deploy,magliano in toscana,100,200,17128185912,2
1690,785,1,416959.0,dijkstra,282.49254742547424,4.7082091237579045,radio_cost,magliano in toscana,100,200,17128185912,2
1691,785,1,71807.72,dijkstra,48.650216802168025,0.8108369467028004,fiber_cost,magliano in toscana,100,200,17128185912,2
