#cluster_size,ratio,fiber_cost_mean,fiber_cost_ci,transport_cost_mean,transport_cost_ci,unplanned_cost_mean,unplanned_cost_ci,power_consumption_mean,power_consumption_ci,capex_mean,capex_ci,recurring,sum
50,25,2.663609070007385,0.042915172027618166,11.202016985085,0.5122056632188181,3.591811774053279,0.025798806275673634,5.952872699710992,0.038268547678622734,28.122701127027415,0.5476888509066766,17.457437829145665,45.58013895617308
50,50,2.4098345404295722,0.020351394069809407,6.606744822647861,0.19758513087754068,3.0584982706625174,0.022161741531852144,5.078383568623135,0.038546342697141765,22.181556713378008,0.3139269536599953,12.075077633739951,34.25663434711796
50,100,2.3768451825915897,0.027780031868429818,4.524580363272511,0.2498608395731046,2.4354556970968075,0.02499410439647181,4.0532137426298815,0.04023429050834709,17.437667161008786,0.19649878650647815,9.336881242960908,26.774548403969696
100,25,2.824540269012517,0.060445878794568725,12.22478904133464,0.6418442761863142,3.346556325214716,0.03157844035598624,5.636907507991214,0.03873972534601325,24.54682241908318,0.5198397773526188,18.395885635561875,42.94270805464505
100,50,2.3942984188846275,0.02462606384422428,6.484724587031798,0.20714932601594116,2.8773151077616297,0.023945423956649992,4.718151250727767,0.03931303276133311,18.99534590208388,0.29951499561721834,11.756338113678057,30.75168401576194
100,100,2.310418264033583,0.017970409396627862,3.8097176237025954,0.16045163933865011,2.2515795981152458,0.020530669842670886,3.7053204982842085,0.03704658159541399,14.400045661916284,0.19241112447513517,8.371715485851425,22.77176114776771
200,25,2.682485580666318,0.05655141240305523,11.320927848286699,0.5629340863801687,3.3522828018743023,0.03381537646876794,5.429365446350407,0.03558408752688951,20.883660107257477,0.3469055309660662,17.35569623082732,38.2393563380848
200,50,2.5266918624210737,0.039812333621354536,6.936424393043294,0.2627987117462094,2.714192478599437,0.02776400675464048,4.5622461770633205,0.037971156630515396,17.276424981524375,0.2818828468693189,12.177308734063804,29.45373371558818
200,100,2.3004981130747955,0.020258017985512473,3.7978316640813605,0.16584229565836844,2.1523825690169867,0.02107012057527447,3.5296918310114465,0.03740195780676816,12.85239923046944,0.1771796038043269,8.250712346173142,21.103111576642583
