#cluster_size,ratio,fiber_cost_mean,fiber_cost_ci,transport_cost_mean,transport_cost_ci,unplanned_cost_mean,unplanned_cost_ci,power_consumption_mean,power_consumption_ci,capex_mean,capex_ci,recurring,sum
50,25,4.905921114933871,0.05734997008647061,13.315623700569637,0.4276282726608472,2.7332677490658606,0.021087282029384185,5.771878305232842,0.03734627161258465,23.50405504944299,0.5377529851814054,20.954812564569366,44.458867614012355
50,50,4.679678883023482,0.03704260112259185,7.81456769143678,0.3232838796476864,2.344007947196092,0.017829705168307935,4.981847083580979,0.0364127800182391,18.401264471681884,0.29540399956705926,14.838254521656355,33.23951899333824
50,100,4.642806966388182,0.048133299603191286,5.4057305320026,0.30617031780934634,1.9173550600227605,0.01768752192138634,4.053726724625559,0.03671624633295787,14.622966353723207,0.17238945073396575,11.965892558413543,26.58885891213675
100,25,5.18469504941409,0.08596427682745866,14.311968545090197,0.542339014101526,2.5740018485082254,0.025365894952602323,5.583812842597109,0.03727677310729458,19.880176825503963,0.5087899076673182,22.070665443012512,41.950842268516475
100,50,4.654471987904689,0.04621994984379344,7.668233649152484,0.33788195745633715,2.2078722244800617,0.020107503492371944,4.761734866579509,0.038209475317417536,15.21568436253019,0.2800911720126298,14.530577861537234,29.746262224067422
100,100,4.530361611913378,0.029953615364896078,4.558259255214551,0.23460670884652984,1.7623822269672607,0.016741316534806837,3.8419629912925712,0.03591618562301882,11.606415135966577,0.16910176916032188,10.85100309409519,22.45741823006177
200,25,4.931104669849962,0.08221962556775339,13.400680353393494,0.47363305657196825,2.618501133258295,0.02804330136165572,5.608205991455665,0.04364597995638711,16.30692394090489,0.3447620931773075,20.95028615650175,37.25721009740664
200,50,4.898584775435223,0.06992298925979894,8.229427956217556,0.40061020510703027,2.1295803014841703,0.02450868697801792,4.748541375077608,0.04071591728029374,13.53085235348401,0.2660866811474777,15.25759303313695,28.788445386620957
200,100,4.508725613532188,0.034411966855664694,4.560708404221578,0.2404465720959662,1.708060081259572,0.01720522014800491,3.7866361154733665,0.036230831553675596,10.091213979641092,0.1545276964659371,10.777494099013339,20.86870807865443
