#ratio,fiber_cost_mean,fiber_cost_ci,transport_cost_mean,transport_cost_ci,unplanned_cost_mean,unplanned_cost_ci,power_consumption_mean,power_consumption_ci,capex_mean,capex_ci,recurring,sum
0.25,15.698625802714858,0.23148374891058238,19.102558379581147,1.0754854018875268,4.157477808011858,0.040963685159875855,5.608142500009006,0.037600250744565814,24.46271120167479,0.3620798895060278,38.95866199030786,63.42137319198265
0.5,15.914671961117977,0.1968446095248568,11.056379839312878,0.509737335258432,3.401696898009918,0.03416882014460171,4.723932831308523,0.03916349955247738,20.321284321086598,0.300234308041638,30.372748698440773,50.69403301952737
1.0,14.911988578065317,0.09897140480535516,6.860209061651454,0.0829015140215738,2.747792464646164,0.026048868538296376,3.6900914769533517,0.037458433301810305,15.281137014424093,0.1993615707129724,24.519990104362936,39.80112711878703
