#ratio,mean_deploy,mean_fiber_cost,mean_radio_cost,mean_router_cost,ci_deploy,ci_fiber_cost,ci_radio_cost,ci_router_cost,relayratio_mean,relayratio_ci,sum
0.25,590.7763832909625,371.806406532593,536.6064385291108,226.34255181931604,14.989925468594079,53.61738626124857,9.595347353578921,7.467927274681946,0.21874842862706853,0.017639656624794414,1725.5317801719823
0.5,520.5513720638445,255.12367647847287,459.8263553474303,203.35104911250738,13.182866884024907,38.310481093480135,9.961574919277364,5.975722651834305,0.284739139015027,0.008363741574823612,1438.852453002255
1.0,416.0300708295477,155.6363298273068,360.4506343686324,163.49308944294606,9.688031993001596,20.12741805370108,8.980373800590039,3.7704421475012158,0.1784995469863686,0.009967487994106362,1095.610124468433
