#ratio,mean_deploy,mean_fiber_cost,mean_radio_cost,mean_router_cost,ci_deploy,ci_fiber_cost,ci_radio_cost,ci_router_cost,relayratio_mean,relayratio_ci,sum
0.25,514.384718943185,371.806406532593,423.3790697504682,171.77707728518922,13.675896061630521,53.61738626124858,7.370720509682258,6.824382586770364,0.2657440385327734,0.010046743831136903,1481.3472725114354
0.5,448.3256354569063,255.12367647847287,354.97290512648715,151.7612372504086,11.05627853088349,38.310481093480135,7.563588277040457,4.566793419401957,0.20227053425145064,0.008459676751233634,1210.183454312275
1.0,355.50384995486866,155.6363298273068,272.04766808524477,120.260074532461,8.49426026160512,20.12741805370108,6.774644855616168,3.1228633909809163,0.16125690093935202,0.009204281838911607,903.4479223998812
