#,antennae,type
2383,1,relay
2386,2,relay
2388,2,relay
2389,1,relay
2392,2,relay
2394,1,relay
2396,2,relay
2398,2,relay
2399,2,relay
2400,1,relay
2401,2,relay
2410,2,relay
2416,4,relay
2417,3,gw
2418,1,relay
2420,2,relay
2425,2,relay
2426,2,relay
2427,2,relay
2429,2,relay
2435,2,relay
2436,1,relay
2437,2,relay
2438,2,relay
2440,2,relay
2441,2,relay
2443,1,relay
2445,2,relay
2447,2,relay
2448,2,relay
2449,1,relay
2452,2,relay
2454,2,relay
2455,2,relay
2456,2,relay
2458,3,relay
2462,3,gw
2463,2,relay
2464,1,relay
2465,1,relay
2466,2,relay
2470,1,relay
2475,1,relay
2477,1,relay
2478,2,relay
2482,2,relay
2483,2,relay
2484,1,relay
2492,1,relay
2493,2,relay
2494,1,relay
2495,2,gw
2497,2,relay
2500,1,relay
2502,1,relay
2504,2,relay
2507,1,relay
2509,2,relay
2510,1,relay
2511,2,relay
2512,1,relay
2513,2,relay
2516,3,relay
2520,2,relay
2525,1,relay
2526,2,relay
2527,1,relay
2528,2,relay
2531,1,relay
2533,1,relay
2536,3,gw
2538,2,relay
2540,2,relay
2543,2,relay
2544,2,relay
2549,2,relay
2551,2,relay
2555,1,relay
2557,2,relay
2561,3,relay
2563,2,relay
2564,2,relay
2565,4,relay
2566,2,relay
2567,1,relay
2568,2,relay
2569,2,relay
2571,2,relay
2579,1,relay
2583,2,relay
2585,2,relay
2586,2,relay
2588,2,relay
2593,2,relay
2596,2,relay
2601,2,relay
2602,2,relay
2603,2,relay
2604,2,relay
2606,2,relay
2610,2,relay
2613,2,relay
2615,3,relay
2617,2,relay
2620,2,relay
2624,2,relay
2625,4,relay
2628,2,relay
2631,2,relay
2637,2,relay
2641,1,relay
2643,1,relay
2644,1,relay
2645,2,relay
2650,1,relay
2652,1,relay
2658,3,gw
2660,2,relay
2661,3,relay
2663,2,relay
2665,2,relay
2669,2,relay
2671,2,relay
2676,3,relay
2678,1,relay
2683,2,relay
2684,2,relay
2685,2,relay
2686,2,relay
2687,2,relay
2690,2,relay
2693,1,relay
2694,2,relay
2695,2,relay
2698,2,relay
2703,2,relay
2704,2,relay
2706,1,relay
2708,2,gw
2710,1,relay
2711,2,relay
2713,2,relay
2716,2,relay
2726,1,relay
2728,2,relay
2729,2,relay
2730,2,relay
2734,1,relay
2737,2,relay
2738,2,relay
2740,2,relay
2743,2,relay
2744,2,relay
2745,4,relay
2750,2,relay
2757,2,relay
2759,2,relay
2760,1,relay
2764,2,relay
2770,2,relay
2772,1,relay
2776,1,relay
2778,1,relay
2779,1,relay
2780,3,gw
2782,2,relay
2783,3,relay
2788,2,relay
2793,2,relay
2797,2,relay
2800,2,relay
2801,2,relay
2802,2,relay
2804,1,relay
2806,1,relay
2808,1,relay
2810,1,relay
2813,2,relay
2814,2,relay
2819,1,relay
2820,2,relay
2821,1,relay
2822,2,relay
2823,2,relay
2824,2,relay
2825,2,relay
2827,2,relay
2829,2,relay
2830,1,relay
2831,1,relay
2832,1,relay
2838,2,relay
2840,1,relay
2841,2,relay
2843,1,relay
2844,2,gw
2850,2,relay
2851,3,relay
2856,1,relay
2857,1,relay
2859,1,relay
2861,1,relay
2864,2,relay
2865,1,relay
2867,3,relay
2871,2,relay
2875,2,gw
2876,2,relay
2878,3,relay
2882,2,relay
2885,2,relay
2886,2,relay
2887,2,relay
2894,2,relay
2896,1,relay
2900,1,relay
2903,2,relay
2905,2,relay
2909,1,relay
2911,2,relay
2915,2,relay
2916,1,relay
2918,1,relay
2920,1,relay
2921,1,relay
2922,3,relay
2923,1,relay
2924,2,relay
2926,1,relay
2927,2,relay
2930,2,relay
2934,2,relay
2936,2,relay
2940,2,relay
2942,1,relay
2943,2,relay
2945,2,relay
2954,1,relay
2958,2,relay
2960,2,gw
2963,2,relay
2966,2,relay
2968,4,relay
2971,2,relay
2974,1,relay
2975,2,relay
2979,2,relay
2985,1,relay
2988,1,relay
2989,1,relay
2991,2,relay
2992,2,relay
2994,1,relay
2996,3,gw
2997,2,relay
2998,3,relay
2999,2,relay
3000,1,relay
3003,2,relay
3005,2,relay
3007,2,relay
3008,2,relay
3012,2,relay
3015,2,relay
3021,2,relay
3025,3,relay
3026,1,relay
3029,2,relay
3031,1,relay
3035,1,relay
3040,2,relay
3041,2,relay
3043,2,relay
3045,1,relay
3046,1,relay
3048,2,relay
3050,2,relay
3053,3,gw
3054,2,relay
3056,1,relay
3059,2,relay
3060,1,relay
3062,2,relay
3064,2,relay
3066,2,relay
3068,1,relay
3070,2,relay
3077,2,relay
3079,2,relay
3085,2,relay
3086,3,relay
3088,2,relay
3089,2,relay
3091,1,relay
3092,1,relay
3094,2,relay
3095,2,relay
3099,2,relay
3100,2,relay
3101,2,relay
3102,2,relay
