#,antennae,type
56214,2,relay
56215,3,relay
56216,2,relay
56217,2,relay
56224,2,relay
56239,2,relay
56243,1,relay
56254,2,relay
56258,3,relay
56261,2,relay
56266,3,gw
56267,4,relay
56270,3,gw
56274,2,relay
56299,2,relay
56307,2,relay
56308,2,relay
56315,3,relay
56342,1,relay
56343,2,relay
56350,3,relay
56359,2,relay
56362,2,relay
56363,2,relay
56367,3,relay
56368,2,relay
56371,3,relay
56372,4,gw
56376,3,gw
56379,2,relay
56382,4,relay
56385,3,relay
56390,2,relay
56416,2,relay
56420,2,relay
56424,2,relay
56425,2,relay
56439,2,relay
56441,3,relay
56468,2,relay
56470,3,relay
56479,2,relay
56482,2,relay
56484,3,relay
56486,3,relay
56488,2,relay
56494,2,relay
56495,3,relay
56496,3,relay
56497,3,gw
56499,3,relay
56503,3,gw
56504,2,relay
56516,2,relay
56518,2,relay
56524,3,relay
56533,2,relay
56534,2,relay
56538,2,relay
56541,4,relay
56543,2,relay
56544,2,relay
56550,2,relay
56558,3,relay
56560,2,relay
56569,2,relay
56573,2,relay
56579,2,relay
56580,2,relay
56594,1,relay
56595,2,relay
56601,3,relay
56607,2,relay
56614,3,relay
56617,3,relay
56622,2,relay
56624,3,gw
56626,4,gw
56629,3,relay
56634,3,relay
56641,2,relay
56646,2,relay
56647,3,relay
56650,2,relay
56652,2,relay
56662,3,relay
56673,2,relay
56675,2,relay
56688,2,relay
56694,2,relay
56699,3,gw
56701,3,gw
56703,2,relay
56707,3,relay
56711,4,relay
56712,3,relay
56729,2,relay
56736,3,relay
56739,2,relay
56743,2,relay
56744,2,relay
56748,3,relay
56749,3,relay
56753,2,relay
56764,3,relay
56775,3,relay
56777,2,relay
56784,2,relay
56790,2,relay
56795,4,gw
56801,2,relay
56804,2,relay
56818,2,relay
56822,4,gw
56824,2,relay
56828,2,relay
56831,2,relay
56832,3,relay
56833,3,relay
56835,2,relay
56861,2,relay
56868,3,relay
56869,2,relay
56875,3,relay
56879,3,relay
56881,3,relay
56882,3,gw
56886,3,relay
56888,2,relay
56901,2,relay
56903,2,relay
56911,3,relay
56912,3,relay
56915,2,relay
56916,4,gw
56917,3,relay
56918,3,relay
56921,3,relay
56929,2,relay
56944,3,relay
56947,2,relay
56951,3,relay
56953,3,relay
56954,3,relay
56955,3,relay
56958,2,relay
56963,4,gw
56966,4,gw
56967,2,relay
56969,2,relay
56972,2,relay
56977,2,relay
56982,3,relay
56989,2,relay
56990,3,relay
56991,2,relay
56992,2,relay
56999,3,relay
57002,2,relay
57003,2,relay
57010,3,relay
57012,2,relay
57022,3,relay
57023,2,relay
57027,3,relay
57031,2,relay
57033,2,relay
57035,2,relay
57038,3,relay
57065,2,relay
57069,2,relay
57070,3,relay
57074,2,relay
57077,3,relay
57082,4,gw
57086,2,relay
57092,2,relay
57095,3,relay
57102,2,relay
57105,3,gw
57115,2,relay
57119,3,relay
57127,2,relay
57130,2,relay
57135,3,relay
57138,4,relay
57142,3,gw
57144,3,relay
57145,3,relay
57146,2,relay
57152,3,relay
57153,3,relay
57157,2,relay
57162,2,relay
57165,2,relay
57167,3,gw
57173,3,relay
57174,2,relay
57175,2,relay
57188,3,relay
57196,3,relay
57200,3,relay
57201,3,relay
57209,3,relay
57213,2,relay
57215,3,relay
115274,2,relay
115276,3,relay
115280,3,relay
115281,3,relay
115286,3,relay
115287,3,relay
115288,3,relay
115292,2,relay
115293,1,relay
115294,2,relay
115295,2,relay
115305,1,gw
115318,2,relay
115323,1,relay
115329,3,relay
115336,2,relay
115338,3,relay
115343,3,relay
115344,2,relay
115346,3,relay
115347,4,relay
115349,2,relay
115351,3,relay
115355,3,relay
115356,1,relay
115357,1,relay
115358,1,relay
115359,3,relay
115368,3,relay
115371,3,relay
115372,2,relay
115373,2,relay
115379,2,relay
115381,4,gw
115385,3,relay
115400,3,relay
115404,3,relay
115405,3,relay
115409,3,relay
115418,2,relay
115424,3,relay
115428,2,relay
115432,2,relay
115434,2,relay
115435,1,relay
115448,2,relay
115454,2,relay
115462,4,gw
115467,3,relay
115476,2,relay
115477,2,relay
115478,3,relay
115480,3,relay
115482,2,relay
115484,4,gw
115491,3,relay
115492,2,relay
115494,2,relay
115497,3,relay
115499,2,relay
115505,2,relay
115514,2,relay
115517,3,relay
115522,2,relay
115531,2,relay
115533,3,relay
115535,3,relay
115537,3,relay
115538,3,relay
115542,2,relay
115555,3,relay
115563,2,relay
115569,3,relay
115572,4,gw
115581,2,relay
115584,3,relay
115586,2,relay
115592,2,relay
115595,3,relay
