#ratio,mean_deploy,mean_fiber_cost,mean_radio_cost,mean_router_cost,ci_deploy,ci_fiber_cost,ci_radio_cost,ci_router_cost,relayratio_mean,relayratio_ci,sum
0.25,498.0402131581539,209.78668119302336,164.67309750501707,175.27910230715267,9.823231835072457,40.178827457751794,2.394253456182047,4.640151988361242,0.2808071801081445,0.006138586480294798,1047.779094163347
0.5,435.3221714003298,167.74131442450118,142.7548422083038,155.86481539298927,10.3345516805853,29.98154932763111,3.1077783131442147,4.411514731275135,0.24410207832446817,0.006518424151156048,901.683143426124
1.0,349.0721190586054,105.72232479856658,113.4662551868375,126.6963598949771,8.70064614988811,15.976408138039615,2.7765723381924303,3.2463761719626074,0.1951356908315431,0.00536678163045404,694.9570589389866
