#failed,mean_25,mean_50,mean_100,ci_25,ci_50,ci_100
0,11.772779848284513,11.497969254057857,10.546345016451063,0.05649927432208501,0.0368178834175865,0.022617936381871456
1,5.946098800733468,5.89799279976486,5.743876994037363,0.024965728533329765,0.01605613658521665,0.01150166912986684
